ISO,YEAR,CMR,MMR,IMR,MNR,SBR
KIR,2015,6.0949,3,81,2.3,49
KIR,2016,5.9373,3,82,2.2,49
KIR,2017,5.7777,3,94,2.2,48
KIR,2018,5.6265,3,98,2.3,48
KIR,2019,5.4651,3,99,2.3,47
KIR,2020,5.4651,3,99,2.3,47
KWT,2000,1.4151,5,98,9.5,316
KWT,2001,1.3876,5,99,9.5,315
KWT,2002,1.3629,5,99,9.4,315
KWT,2003,1.3389,5,99,9,318
KWT,2004,1.3126,5,99,8.8,324
KWT,2005,1.2826,5,99,8.9,332
KWT,2006,1.2487,5,99,8.9,344
KWT,2007,1.2134,5,99,9.4,355
KWT,2008,1.1761,6,99,10.4,367
KWT,2009,1.1355,6,99,11.5,375
KWT,2010,1.0946,6,98,12.4,379
KWT,2011,1.0535,6,99,13.6,380
KWT,2012,1.0169,6,99,14.4,381
KWT,2013,0.9831,7,99,15,379
KWT,2014,0.9543,7,97,15.5,374
KWT,2015,0.9312,7,99,15.9,368
KWT,2016,0.913,7,99,16.5,361
KWT,2017,0.8961,7,99,17,351
KWT,2018,0.8771,7,99,17.3,338
KWT,2019,0.8553,7,99,17.3,325
KWT,2020,0.8553,7,99,17.3,325
KGZ,2000,2.3866,83,99,160.8,1151
KGZ,2001,2.2514,79,99,149.6,1116
KGZ,2002,2.1229,86,99,138.4,1098
KGZ,2003,2.0081,85,99,127.5,1094
KGZ,2004,1.9097,85,99,118.1,1104
KGZ,2005,1.8265,91,98,111.7,1127
KGZ,2006,1.7597,99,96,108.6,1161
KGZ,2007,1.7056,100,98,106.5,1208
KGZ,2008,1.6604,110,99,105.6,1258
KGZ,2009,1.6212,110,98,106,1304
KGZ,2010,1.587,110,99,107.4,1327
KGZ,2011,1.5574,120,97,108.7,1329
KGZ,2012,1.5306,120,96,109.7,1323
KGZ,2013,1.5048,110,98,109.5,1305
KGZ,2014,1.4789,110,96,107.9,1271
KGZ,2015,1.4517,110,99,105,1226
KGZ,2016,1.422,100,97,103.2,1174
KGZ,2017,1.3894,95,94,99.4,1126
KGZ,2018,1.3554,95,98,95.1,1088
KGZ,2019,1.3201,95,99,90.5,1051
KGZ,2020,1.3201,95,99,86.7,1051
LAO,2000,15.2185,930,83,396,4247
LAO,2001,14.2314,870,59,383.8,4132
LAO,2002,13.2855,820,64,374.9,4023
LAO,2003,12.3845,770,72,368.9,3940
LAO,2004,11.5283,730,66,364.2,3865
LAO,2005,10.7031,680,68,360,3811
LAO,2006,9.9017,640,68,356.5,3761
LAO,2007,9.1522,600,59,353.3,3728
LAO,2008,8.4441,570,73,349.8,3679
LAO,2009,7.7839,530,76,345,3630
LAO,2010,7.1496,490,81,338.7,3586
LAO,2011,6.5641,460,83,333.9,3493
LAO,2012,6.0238,420,87,324.1,3410
LAO,2013,5.506,400,89,311,3318
LAO,2014,5.0405,370,94,297.3,3220
LAO,2015,4.6147,350,86,285.3,3124
LAO,2016,4.2334,330,72,273,3018
LAO,2017,3.9142,310,76,263.2,2934
LAO,2018,3.6433,310,73,255.4,2858
LAO,2019,3.4319,310,73,248.1,2791
LAO,2020,3.4319,310,73,240.6,2791
LVA,2000,1.9045,7,99,,116
LVA,2001,1.8203,7,99,,114
LVA,2002,1.7411,7,99,,114
LVA,2003,1.6651,7,98,,110
LVA,2004,1.5912,7,99,,106
LVA,2005,1.5198,7,99,,103
LVA,2006,1.4497,7,98,,100
LVA,2007,1.3801,7,98,,98
LVA,2008,1.3117,6,94,,97
LVA,2009,1.2439,6,98,,96
LVA,2010,1.1761,6,99,,93
LVA,2011,1.1107,6,95,,91
LVA,2012,1.0468,5,92,,87
LVA,2013,0.9866,6,96,,83
LVA,2014,0.9291,5,93,,79
LVA,2015,0.8761,5,97,,77
LVA,2016,0.8266,5,99,,75
LVA,2017,0.7812,4,98,,72
LVA,2018,0.7388,4,97,,69
LVA,2019,0.701,4,99,,65
LVA,2020,0.701,4,99,,65
LBN,2000,1.9589,23,90,66.6,915
LBN,2001,1.869,22,88,66.3,869
LBN,2002,1.7796,21,85,66.8,824
LBN,2003,1.6861,20,83,67.9,780
LBN,2004,1.5959,19,83,70,736
LBN,2005,1.5047,18,83,70.7,697
LBN,2006,1.7565,18,84,72.8,667
LBN,2007,1.3419,17,84,70.5,648
LBN,2008,1.2751,18,84,65.5,644
LBN,2009,1.2211,19,86,60,651
LBN,2010,1.1741,20,88,58.1,664
LBN,2011,1.4896,23,91,57,685
LBN,2012,1.0963,24,93,58.9,711
LBN,2013,1.1337,27,95,63.3,734
LBN,2014,1.1144,30,96,68.2,753
LBN,2015,1.0649,33,96,70,768
LBN,2016,0.9644,33,96,70.4,775
LBN,2017,1.0336,34,96,69.3,771
LBN,2018,0.9151,34,96,66.9,761
LBN,2019,0.8922,34,96,62.7,745
LBN,2020,0.8922,34,96,58.6,745
LSO,2000,7.4881,380,87,113.6,2292
LSO,2001,7.3652,390,83,113.1,2278
LSO,2002,7.2367,410,89,112.6,2239
LSO,2003,7.1132,420,95,112,2187
LSO,2004,6.9827,420,95,111.2,2127
LSO,2005,6.8586,420,95,110.2,2067
LSO,2006,6.7367,400,96,109.8,2010
LSO,2007,6.619,390,96,107.8,1957
LSO,2008,6.4994,370,96,104.8,1907
LSO,2009,6.3813,360,96,101.8,1864
LSO,2010,6.2549,350,97,99.1,1824
LSO,2011,6.1266,340,97,96.1,1784
LSO,2012,5.9945,340,98,92.7,1758
LSO,2013,5.8753,340,98,89,1732
LSO,2014,5.7547,330,94,86.1,1715
LSO,2015,5.6299,330,89,83.9,1701
LSO,2016,5.5001,320,92,84.1,1682
LSO,2017,5.3665,310,92,83.4,1659
LSO,2018,5.2295,310,92,83.1,1639
LSO,2019,5.0806,310,92,82.1,1611
LSO,2020,5.0806,310,92,81.4,1611
LBR,2000,17.2963,1000,80,218.4,3594
LBR,2001,16.6361,1100,76,225.2,3655
LBR,2002,17.4471,1200,73,227.5,3713
LBR,2003,18.2496,1100,69,227.9,3750
LBR,2004,14.7901,1100,65,226.5,3790
LBR,2005,14.1939,1100,75,228.2,3815
LBR,2006,13.596,1100,75,230.9,3804
LBR,2007,12.999,1000,80,233.5,3769
LBR,2008,12.4004,1000,85,235.6,3745
LBR,2009,11.8547,1000,90,238.3,3739
LBR,2010,11.3461,1000,80,239.1,3739
LBR,2011,10.8887,1000,86,239.2,3737
LBR,2012,10.4882,1000,91,237.6,3770
LBR,2013,10.1129,1000,91,234.6,3804
LBR,2014,11.9816,1000,74,235.1,3850
LBR,2015,9.389,1100,91,231,3900
LBR,2016,9.0531,1000,99,227,3942
LBR,2017,8.7167,1000,99,222.5,3984
LBR,2018,8.3939,1000,99,218.1,4017
LBR,2019,8.0955,1000,94,210.2,4008
LBR,2020,8.0955,1000,94,207.4,4008
LBY,2000,2.7965,81,97,117.2,1631
LBY,2001,2.6575,79,96,117.9,1616
LBY,2002,2.5226,78,97,120.4,1602
LBY,2003,2.4054,76,99,123,1593
LBY,2004,2.3043,74,99,126.4,1575
LBY,2005,2.2127,71,98,130.6,1553
LBY,2006,2.1265,69,98,136,1528
LBY,2007,2.0375,68,98,142.5,1503
LBY,2008,1.9618,68,98,150.6,1476
LBY,2009,1.889,71,98,159.4,1449
LBY,2010,1.8213,72,98,167.7,1417
LBY,2011,3.1912,76,99,183.7,1390
LBY,2012,1.8443,75,99,193.8,1353
LBY,2013,1.6519,78,98,204.2,1315
LBY,2014,2.4749,85,96,217.4,1284
LBY,2015,2.2314,93,98,230.5,1249
LBY,2016,2.3026,96,98,239.9,1211
LBY,2017,1.8437,92,99,249.4,1167
LBY,2018,1.6782,92,74,257.4,1130
LBY,2019,1.8279,92,74,262.9,1094
LBY,2020,1.8279,92,74,271.5,1094
LTU,2000,1.5107,5,99,,152
LTU,2001,1.4474,5,98,,143
LTU,2002,1.3908,4,98,,137
LTU,2003,1.3405,4,98,,133
LTU,2004,1.2942,4,94,,131
LTU,2005,1.2497,4,98,,129
LTU,2006,1.2042,4,98,,125
LTU,2007,1.1583,4,99,,120
LTU,2008,1.1093,4,96,,116
LTU,2009,1.0593,3,98,,112
LTU,2010,1.0084,3,98,,109
LTU,2011,0.9576,3,95,,106
LTU,2012,0.9079,3,97,,102
LTU,2013,0.8591,3,97,,99
LTU,2014,0.8123,3,97,,96
LTU,2015,0.7672,3,97,,94
LTU,2016,0.7233,3,97,,91
LTU,2017,0.6815,2,97,,86
LTU,2018,0.6418,2,95,,82
LTU,2019,0.6041,2,96,,78
LTU,2020,0.6041,2,96,,78
LUX,2000,0.4417,1,99,,20
LUX,2001,0.4204,1,99,,19
LUX,2002,0.3992,0,99,,18
LUX,2003,0.3801,0,99,,18
LUX,2004,0.3617,0,99,,18
LUX,2005,0.345,0,99,,18
LUX,2006,0.3286,0,99,,18
LUX,2007,0.3127,0,99,,18
LUX,2008,0.2982,0,99,,19
LUX,2009,0.2845,0,99,,19
LUX,2010,0.2716,0,99,,20
LUX,2011,0.2595,0,99,,21
LUX,2012,0.2483,0,99,,21
LUX,2013,0.2372,0,99,,22
LUX,2014,0.2267,0,99,,22
LUX,2015,0.217,0,99,,22
LUX,2016,0.2079,0,99,,22
LUX,2017,0.2002,0,99,,22
LUX,2018,0.1929,0,99,,22
LUX,2019,0.1853,0,99,,22
LUX,2020,0.1853,0,99,,22
MDG,2000,16.7412,3600,74,1569.8,13453
MDG,2001,16.173,3600,75,1598.7,13441
MDG,2002,15.6165,3700,76,1618.3,13451
MDG,2003,15.1002,3700,79,1627.1,13416
MDG,2004,14.6149,3700,82,1631.1,13244
MDG,2005,14.1884,3700,88,1634.9,13147
MDG,2006,13.7918,3600,93,1634.7,13034
MDG,2007,13.4071,3600,92,1639.1,13038
MDG,2008,13.0608,3600,84,1648.3,13065
MDG,2009,12.7372,3500,80,1661.9,13143
MDG,2010,12.4601,3400,78,1673.7,13261
MDG,2011,12.2159,3300,80,1684.9,13363
MDG,2012,11.9719,3200,80,1688.3,13520
MDG,2013,11.7928,3100,80,1685.3,13687
MDG,2014,11.6316,3000,83,1678.8,13827
MDG,2015,11.466,2900,79,1676.4,13999
MDG,2016,11.3163,2900,84,1673.3,14140
MDG,2017,11.1725,2800,80,1670.9,14326
MDG,2018,10.9973,2800,81,1667.5,14497
MDG,2019,10.7913,2800,85,1660.3,14671
MDG,2020,10.7913,2800,85,1650.2,14671
MWI,2000,16.9826,3600,98,1122.3,11042
MWI,2001,16.1693,3700,99,1150.4,10991
MWI,2002,15.3978,3600,94,1169.7,10953
MWI,2003,14.681,3600,99,1183.2,11011
MWI,2004,14.0178,3500,99,1194.5,11132
MWI,2005,13.3966,3300,99,1209.1,11323
MWI,2006,12.8317,3200,99,1224.6,11544
MWI,2007,12.3072,3000,96,1235.3,11756
MWI,2008,11.8098,2800,97,1240.6,11967
MWI,2009,11.3482,2700,97,1241.1,12054
MWI,2010,10.9017,2600,97,1232.7,11947
MWI,2011,10.459,2500,98,1220,11712
MWI,2012,10.0339,2400,99,1195.7,11425
MWI,2013,9.6246,2400,96,1165.5,11088
MWI,2014,9.2111,2300,97,1136.4,10766
MWI,2015,8.8309,2200,93,1115,10561
MWI,2016,8.4685,2200,89,1097.8,10420
MWI,2017,8.1525,2100,93,1096.3,10467
MWI,2018,7.8512,2100,96,1091.2,10457
MWI,2019,7.5729,2100,97,1086.1,10440
MWI,2020,7.5729,2100,97,1081.7,10440
MYS,2000,1.5592,190,99,536.3,2514
MYS,2001,1.507,180,98,524.9,2369
MYS,2002,1.4622,170,98,510.4,2251
MYS,2003,1.4246,160,98,494.8,2163
MYS,2004,1.3907,150,98,480.1,2109
MYS,2005,1.3573,140,98,466.6,2077
MYS,2006,1.3243,140,98,450.8,2063
MYS,2007,1.2921,140,99,440.9,2064
MYS,2008,1.2621,140,99,437.3,2079
MYS,2009,1.2349,140,99,435.4,2133
MYS,2010,1.2118,140,98,435.9,2184
MYS,2011,1.1929,150,98,437.6,2196
MYS,2012,1.1794,150,99,443.6,2176
MYS,2013,1.1717,150,99,454.2,2187
MYS,2014,1.1685,150,99,467.2,2226
MYS,2015,1.1682,150,99,478.9,2369
MYS,2016,1.1693,150,98,498.4,2645
MYS,2017,1.1707,150,99,515,2827
MYS,2018,1.1703,150,99,527.9,2897
MYS,2019,1.1659,150,99,538.7,2921
MYS,2020,1.1659,150,99,549.8,2921
MDV,2000,2.7058,8,98,10.7,84
MDV,2001,2.5546,7,99,9.7,78
MDV,2002,2.4145,6,98,8.9,74
MDV,2003,2.2857,6,98,8.2,70
MDV,2004,3.7985,5,98,7.6,67
MDV,2005,2.054,5,99,7.1,65
MDV,2006,1.9476,5,98,6.7,64
MDV,2007,1.8447,5,99,6.4,62
MDV,2008,1.7443,5,99,6.3,60
MDV,2009,1.6458,5,99,6.2,58
MDV,2010,1.5481,5,97,6.2,56
MDV,2011,1.4537,5,97,6.3,54
MDV,2012,1.3596,5,99,6.2,53
MDV,2013,1.2658,4,99,6.2,51
MDV,2014,1.1768,4,99,6.1,49
MDV,2015,1.0913,4,99,6,48
MDV,2016,1.01,4,99,5.9,47
MDV,2017,0.9337,4,99,5.7,45
MDV,2018,0.8635,4,99,5.5,43
MDV,2019,0.8018,4,99,5.3,41
MDV,2020,0.8018,4,99,5.1,41
MLI,2000,22.3713,4500,61,826.6,15592
MLI,2001,21.7945,4400,78,842.4,15711
MLI,2002,21.2267,4400,87,855.9,15825
MLI,2003,20.6685,4300,91,868,15946
MLI,2004,20.1395,4300,94,880.5,16061
MLI,2005,19.5985,4300,96,893.6,16184
MLI,2006,19.0978,4300,91,910.7,16320
MLI,2007,18.5966,4300,89,922.7,16465
MLI,2008,18.1438,4400,85,930.8,16487
MLI,2009,17.7017,4500,82,937,16450
MLI,2010,17.2638,4600,81,942.3,16391
MLI,2011,16.8549,4700,80,951.9,16327
MLI,2012,16.4582,4800,75,956.2,16284
MLI,2013,16.0684,4900,69,957.1,16246
MLI,2014,15.692,4800,73,954.3,16219
MLI,2015,15.3014,4700,78,951,16163
MLI,2016,14.918,4500,82,946.6,16074
MLI,2017,14.5391,4400,82,940.5,16056
MLI,2018,14.1746,4400,82,935.5,16240
MLI,2019,13.791,4400,82,928.2,16251
MLI,2020,13.791,4400,82,925,16251
MLT,2000,0.5291,0,97,,17
MLT,2001,0.5136,0,98,,16
MLT,2002,0.4968,0,95,,15
MLT,2003,0.4808,0,96,,15
MLT,2004,0.4626,0,92,,14
MLT,2005,0.4451,0,94,,14
MLT,2006,0.4265,0,85,,14
MLT,2007,0.4084,0,84,,14
MLT,2008,0.3886,0,88,,14
MLT,2009,0.3701,0,91,,14
MLT,2010,0.3517,0,97,,14
MLT,2011,0.334,0,99,,14
MLT,2012,0.3168,0,99,,14
MLT,2013,0.3006,0,99,,14
MLT,2014,0.2861,0,99,,14
MLT,2015,0.2734,0,98,,14
MLT,2016,0.2616,0,97,,14
MLT,2017,0.2511,0,98,,14
MLT,2018,0.2412,0,99,,13
MLT,2019,0.2308,0,98,,13
MLT,2020,0.2308,0,98,,13
MHL,2000,4.4879,,64,2.8,23
MHL,2001,4.4851,,99,2.9,22
MHL,2002,4.4695,,90,3,22
MHL,2003,4.4466,,90,3,22
MHL,2004,4.4196,,71,3,22
MHL,2005,4.3931,,89,3,22
MHL,2006,4.3651,,90,3.1,21
MHL,2007,4.3391,,99,3.1,21
MHL,2008,4.3123,,99,3.1,21
MHL,2009,4.2935,,99,3.1,20
MHL,2010,4.2704,,99,3,20
MHL,2011,4.2391,,99,2.9,19
MHL,2012,4.1941,,97,2.8,19
MHL,2013,4.1285,,97,2.7,18
MHL,2014,4.0551,,97,2.7,17
MHL,2015,3.9634,,95,2.6,17
MHL,2016,3.8682,,87,2.5,16
MHL,2017,3.7715,,97,2.4,16
MHL,2018,3.6748,,97,2.3,15
MHL,2019,3.5717,,96,2.2,15
MHL,2020,3.5717,,96,2.2,15
MRT,2000,9.4564,840,73,174.7,3117
MRT,2001,9.1522,860,76,171.4,3146
MRT,2002,8.843,880,96,167.4,3177
MRT,2003,8.5609,900,91,163.2,3204
MRT,2004,8.2943,920,83,159.5,3224
MRT,2005,8.0483,930,85,156.9,3247
MRT,2006,7.787,950,85,154.8,3244
MRT,2007,7.5535,970,92,153.5,3281
MRT,2008,7.3186,1000,88,153.1,3307
MRT,2009,7.12,1000,79,153.3,3328
MRT,2010,6.8962,1100,82,154.1,3341
MRT,2011,6.7062,1100,91,155.6,3350
MRT,2012,6.4898,1100,95,157.5,3360
MRT,2013,6.2732,1100,95,159.7,3365
MRT,2014,6.0832,1100,95,161.8,3375
MRT,2015,5.891,1100,87,163.3,3374
MRT,2016,5.7188,1100,86,166,3372
MRT,2017,5.5411,1100,89,167.5,3376
MRT,2018,5.3617,1100,89,168.1,3381
MRT,2019,5.1973,1100,89,167.7,3385
MRT,2020,5.1973,1100,89,167.1,3385
MUS,2000,1.2781,12,88,12.5,255
MUS,2001,1.2504,11,92,11.4,234
MUS,2002,1.2231,10,96,10.8,215
MUS,2003,1.1965,11,99,10.4,202
MUS,2004,1.1699,10,98,10,188
MUS,2005,1.1443,10,99,9.6,177
MUS,2006,1.1192,10,99,9.3,167
MUS,2007,1.0946,9,97,8.9,161
MUS,2008,1.07,9,99,8.4,153
MUS,2009,1.0453,9,99,7.8,143
MUS,2010,1.0211,10,99,7.4,136
MUS,2011,0.9968,8,99,6.9,136
MUS,2012,0.9739,9,99,6.6,135
MUS,2013,0.9525,8,99,6.4,134
MUS,2014,0.9315,9,97,6.2,134
MUS,2015,0.9119,10,98,6.1,132
MUS,2016,0.8941,9,97,6.1,130
MUS,2017,0.8766,8,96,6,130
MUS,2018,0.8602,8,98,5.8,131
MUS,2019,0.8443,8,97,5.7,133
MUS,2020,0.8443,8,97,5.6,133
MEX,2000,1.5493,1300,99,2326.8,22850
MEX,2001,1.5018,1300,99,2222.6,21976
MEX,2002,1.4604,1300,99,2127.2,21055
MEX,2003,1.4266,1300,99,2038.5,20162
MEX,2004,1.3995,1200,99,1952.1,19309
MEX,2005,1.379,1200,99,1869.2,18512
MEX,2006,1.3628,1200,99,1797.2,18000
MEX,2007,1.348,1100,99,1720.3,17560
MEX,2008,1.3318,1100,98,1641.9,17321
MEX,2009,1.3122,1200,98,1570.7,17106
MEX,2010,1.2873,1100,96,1509.8,16826
MEX,2011,1.2581,980,99,1457.3,16514
MEX,2012,1.2278,940,99,1423.7,16133
MEX,2013,1.1988,880,90,1410.1,15793
MEX,2014,1.173,870,95,1403.5,15485
MEX,2015,1.152,810,99,1396.3,15333
MEX,2016,1.1354,770,96,1395.5,15271
MEX,2017,1.1213,740,93,1403.9,15287
MEX,2018,1.108,740,90,1379.3,15296
MEX,2019,1.0923,740,84,1352.4,15136
MEX,2020,1.0923,740,84,1328.3,15136
FSM,2000,5.6333,5,92,,50
FSM,2001,5.5211,5,90,,48
FSM,2002,6.7152,5,87,,46
FSM,2003,5.2902,4,97,,44
FSM,2004,5.1475,4,81,,42
FSM,2005,5.008,4,98,,40
FSM,2006,4.8674,3,83,,39
FSM,2007,4.7304,3,86,,37
FSM,2008,4.5902,3,87,,36
FSM,2009,4.4651,3,97,,35
FSM,2010,4.3326,3,90,,34
FSM,2011,4.2092,3,96,,33
FSM,2012,4.0962,3,97,,33
FSM,2013,3.9878,2,98,,32
FSM,2014,3.8702,2,97,,32
FSM,2015,3.7595,2,95,,32
FSM,2016,3.6421,2,95,,31
FSM,2017,3.5436,2,97,,31
FSM,2018,3.4398,2,97,,31
FSM,2019,3.3243,2,97,,31
FSM,2020,3.3243,2,97,,31
MCO,2000,0.6132,,99,,1
MCO,2001,0.5953,,99,,1
MCO,2002,0.5792,,99,,1
MCO,2003,0.5648,,99,,1
MCO,2004,0.5514,,99,,1
MCO,2005,0.5388,,99,,1
MCO,2006,0.5275,,99,,1
MCO,2007,0.5163,,99,,1
MCO,2008,0.5056,,99,,1
MCO,2009,0.4955,,99,,1
MCO,2010,0.4856,,99,,1
MCO,2011,0.4758,,99,,1
MCO,2012,0.4656,,99,,1
MCO,2013,0.4547,,99,,1
MCO,2014,0.4439,,99,,1
MCO,2015,0.432,,99,,1
MCO,2016,0.4202,,99,,1
MCO,2017,0.4081,,99,,1
MCO,2018,0.3967,,99,,1
MCO,2019,0.3849,,99,,1
MCO,2020,0.3849,,99,,1
MNG,2000,3.5899,72,95,68.7,567
MNG,2001,3.2523,64,95,65.5,547
MNG,2002,2.989,58,99,61.8,536
MNG,2003,2.802,54,98,57.8,526
MNG,2004,2.6883,52,99,54.3,510
MNG,2005,2.6403,50,99,51.7,495
MNG,2006,2.6509,49,99,49.4,484
MNG,2007,2.7081,49,95,47.6,472
MNG,2008,2.796,49,98,46,459
MNG,2009,2.8932,47,95,44.6,454
MNG,2010,2.9705,44,98,43.1,458
MNG,2011,2.9975,42,99,41.8,460
MNG,2012,2.96,40,99,40.8,460
MNG,2013,2.8552,38,98,39.6,456
MNG,2014,2.69,37,99,38.2,449
MNG,2015,2.4851,36,99,36.7,445
MNG,2016,2.2592,35,99,35.3,437
MNG,2017,2.0305,35,99,32.9,425
MNG,2018,1.8129,35,99,30.8,410
MNG,2019,1.6181,35,99,28.7,395
MNG,2020,1.6181,35,99,26.6,395
MNE,2000,0.9862,1,,3.6,44
MNE,2001,0.9607,1,,3.6,44
MNE,2002,0.9355,1,,3.5,43
MNE,2003,0.9097,1,,3.5,42
MNE,2004,0.8829,1,,3.5,40
MNE,2005,0.8564,1,,3.4,39
MNE,2006,0.829,1,95,3.4,37
MNE,2007,0.8019,1,98,3.4,36
MNE,2008,0.7743,1,98,3.4,36
MNE,2009,0.7461,1,96,3.3,35
MNE,2010,0.7186,1,97,3.3,35
MNE,2011,0.6919,1,98,3.3,34
MNE,2012,0.6659,1,98,3.2,33
MNE,2013,0.6408,0,98,3.1,32
MNE,2014,0.618,0,97,3,31
MNE,2015,0.5959,0,96,3,31
MNE,2016,0.5737,0,97,2.9,29
MNE,2017,0.5525,0,95,2.9,28
MNE,2018,0.5333,0,94,3,27
MNE,2019,0.5149,0,94,3,26
MNE,2020,0.5149,0,94,3,26
MAR,2000,3.6641,1200,98,773.9,13754
MAR,2001,3.4843,1100,97,726,13416
MAR,2002,3.3168,1000,98,691.6,13189
MAR,2003,3.1597,980,94,663.4,12890
MAR,2004,3.01,920,99,644,12658
MAR,2005,2.8718,850,99,625.6,12395
MAR,2006,2.7378,790,99,614.1,12143
MAR,2007,2.611,740,98,598,11940
MAR,2008,2.4899,710,99,579.6,11814
MAR,2009,2.3757,670,99,563.5,11781
MAR,2010,2.2678,630,99,552.7,11743
MAR,2011,2.1692,600,99,543.4,11679
MAR,2012,2.0814,570,99,538.7,11616
MAR,2013,2.0035,550,99,536.1,11474
MAR,2014,1.9269,540,99,531.4,11263
MAR,2015,1.8582,520,99,521.9,10999
MAR,2016,1.7936,500,99,514,10625
MAR,2017,1.7317,480,99,496.9,10224
MAR,2018,1.6696,480,99,474,9854
MAR,2019,1.6107,480,99,450.4,9562
MAR,2020,1.6107,480,99,430.3,9562
MOZ,2000,22.9603,6400,84,1597.5,22833
MOZ,2001,21.5469,6100,86,1623.2,22730
MOZ,2002,20.243,5900,88,1645.7,22893
MOZ,2003,19.0077,5600,89,1667.8,23041
MOZ,2004,17.8472,5400,88,1689.7,23285
MOZ,2005,16.7671,5100,87,1709.5,23491
MOZ,2006,15.7061,4900,86,1734.9,23807
MOZ,2007,14.7005,4600,85,1750.8,24100
MOZ,2008,13.7127,4400,87,1762,24485
MOZ,2009,12.8254,4100,89,1776,24766
MOZ,2010,12.0054,4000,91,1800.4,25126
MOZ,2011,11.2737,3800,92,1831.8,25472
MOZ,2012,10.6575,3700,92,1864.7,25958
MOZ,2013,10.1353,3600,93,1895.7,26267
MOZ,2014,9.6739,3500,93,1919.4,26047
MOZ,2015,9.2704,3300,93,1932.5,25838
MOZ,2016,8.9143,3200,93,1935.9,25548
MOZ,2017,8.5897,3100,93,1934.8,25303
MOZ,2018,8.3003,3100,93,1935.6,25069
MOZ,2019,8.0127,3100,93,1940.7,25096
MOZ,2020,8.0127,3100,93,1949.8,25096
MMR,2000,14.7637,3900,87,2445.9,23402
MMR,2001,13.9537,3800,81,2397.1,22904
MMR,2002,13.124,3700,81,2332.3,22244
MMR,2003,12.2721,3600,80,2255.7,21440
MMR,2004,11.4035,3500,86,2172.5,20735
MMR,2005,10.5441,3300,76,2084.8,19934
MMR,2006,9.6718,3200,86,2003,19180
MMR,2007,8.7642,3100,89,1908,18472
MMR,2008,18.2111,3000,88,1810.1,17903
MMR,2009,7.0337,2800,93,1721,17220
MMR,2010,6.2547,2700,93,1644.3,16639
MMR,2011,5.5012,2600,88,1567.9,16140
MMR,2012,4.8005,2500,89,1505.9,15645
MMR,2013,4.1685,2400,90,1453.4,15173
MMR,2014,3.6837,2400,92,1398.8,14826
MMR,2015,3.312,2300,94,1350,14461
MMR,2016,3.0428,2300,94,1301.1,14190
MMR,2017,2.8281,2400,94,1259,13956
MMR,2018,2.6567,2400,95,1216.8,13734
MMR,2019,2.5088,2400,93,1175.7,13493
MMR,2020,2.5088,2400,93,1134.9,13493
NAM,2000,8.238,190,90,80.5,985
NAM,2001,8.2439,190,88,79.7,964
NAM,2002,8.2585,200,86,78.2,951
NAM,2003,8.2362,200,87,76.1,940
NAM,2004,8.1933,200,88,74.3,934
NAM,2005,8.1234,200,93,73,939
NAM,2006,8.0346,190,91,72.2,949
NAM,2007,7.9303,180,88,72.5,968
NAM,2008,7.8366,180,88,73.4,987
NAM,2009,7.7284,170,87,74.4,1009
NAM,2010,7.5996,170,87,74.6,1039
NAM,2011,7.485,170,88,74.9,1060
NAM,2012,7.3529,160,89,74.4,1075
NAM,2013,7.1998,160,94,73.1,1083
NAM,2014,7.0366,150,92,71.5,1083
NAM,2015,6.8356,150,98,69.9,1083
NAM,2016,6.6619,140,90,68,1079
NAM,2017,6.4522,140,94,66.3,1073
NAM,2018,6.248,140,94,64.7,1062
NAM,2019,6.0596,140,92,63.3,1050
NAM,2020,6.0596,140,92,61.9,1050
NRU,2000,4.5443,,85,0.4,5
NRU,2001,4.4403,,98,0.4,5
NRU,2002,4.357,,99,0.3,5
NRU,2003,4.3036,,97,0.3,5
NRU,2004,4.2687,,93,0.3,5
NRU,2005,4.2626,,90,0.3,5
NRU,2006,4.2765,,98,0.3,5
NRU,2007,4.3078,,99,0.3,5
NRU,2008,4.3301,,99,0.3,5
NRU,2009,4.3279,,99,0.3,5
NRU,2010,4.2896,,99,0.3,5
NRU,2011,4.2392,,99,0.3,5
NRU,2012,4.1622,,98,0.3,5
NRU,2013,4.0734,,99,0.3,5
NRU,2014,3.9775,,99,0.3,4
NRU,2015,3.8813,,98,0.3,4
NRU,2016,3.7814,,99,0.2,4
NRU,2017,3.6844,,99,0.2,4
NRU,2018,3.5765,,99,0.2,4
NRU,2019,3.4796,,99,0.2,4
NRU,2020,3.4796,,99,0.2,4
NPL,2000,9.0363,4200,84,2081.6,24153
NPL,2001,8.2361,3800,84,2022.3,23132
NPL,2002,8.2331,3800,84,1938.9,22021
NPL,2003,6.9152,3300,82,1840.6,20956
NPL,2004,6.3597,3100,88,1741.6,19946
NPL,2005,5.8813,2800,81,1651.1,18914
NPL,2006,5.473,2500,93,1556.7,17894
NPL,2007,5.1184,2300,85,1482,16903
NPL,2008,4.8249,2100,84,1419.6,15965
NPL,2009,4.5728,2000,94,1359.3,15127
NPL,2010,4.3634,1900,85,1295,14330
NPL,2011,4.1818,1700,96,1241.1,13594
NPL,2012,4.0119,1600,90,1182.1,12905
NPL,2013,3.8336,1400,94,1122.3,12280
NPL,2014,3.6641,1300,94,1066.3,11702
NPL,2015,5.0986,1400,94,1018.4,11217
NPL,2016,3.3626,1100,92,970.1,10809
NPL,2017,3.2441,1100,95,925.2,10489
